note_id,midi_number,tempo_in_qbm,duration,duration_due_to_tied_notes,location,location_in_measure,starting_location_of_this_measure,current_measure,harmony_note_flag,voice,chord_symbol,time_signature_id,work_id,articulation_id,dynamic_id,pitch_name,pitch_name_without_octave,duration_name,instrument
9773,67,60,120,120,186600,360,186240,98,FALSE,1,38,1,2,0,0,G4,G,Sixteenth note,0
9774,68,60,120,120,186720,480,186240,98,FALSE,1,38,1,2,0,0,G#/Ab4,G#/Ab,Sixteenth note,0
9775,69,60,120,120,186840,600,186240,98,FALSE,1,38,1,2,0,0,A4,A,Sixteenth note,0
9776,65,60,120,120,186960,720,186240,98,FALSE,1,38,1,2,0,0,F4,F,Sixteenth note,0
9777,70,60,120,120,187080,840,186240,98,FALSE,1,38,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note,0
9778,68,60,192,192,187200,960,186240,98,FALSE,1,38,1,2,0,0,G#/Ab4,G#/Ab,Sixteenth note dotted triplet,0
9779,65,60,192,192,187392,1152,186240,98,FALSE,1,38,1,2,0,0,F4,F,Sixteenth note dotted triplet,0
9780,61,60,192,192,187584,1344,186240,98,FALSE,1,38,1,2,0,0,C#/Db4,C#/Db,Sixteenth note dotted triplet,0
9781,60,60,192,192,187776,1536,186240,98,FALSE,1,38,1,2,0,0,C4,C,Sixteenth note dotted triplet,0
9782,58,60,192,192,187968,1728,186240,98,FALSE,1,38,1,2,0,0,A#/Bb3,A#/Bb,Sixteenth note dotted triplet,0
9783,56,60,480,480,188160,0,188160,99,FALSE,1,30,1,2,0,0,G#/Ab3,G#/Ab,Half note,0
9784,-1,60,480,480,188640,480,188160,99,FALSE,1,30,1,2,0,0,rest,rest,Half note,0
9785,-1,60,480,480,189120,960,188160,99,FALSE,1,30,1,2,0,0,rest,rest,Half note,0
9786,-1,60,120,120,189600,1440,188160,99,FALSE,1,30,1,2,0,0,rest,rest,Sixteenth note,0
9787,-1,60,120,120,189720,1560,188160,99,FALSE,1,30,1,2,0,0,rest,rest,Sixteenth note,0
9788,56,60,120,120,189840,1680,188160,99,FALSE,1,30,1,2,0,0,G#/Ab3,G#/Ab,Sixteenth note,0
9789,60,60,120,120,189960,1800,188160,99,FALSE,1,30,1,2,0,0,C4,C,Sixteenth note,0
9790,64,60,120,120,190080,0,190080,100,FALSE,1,38,1,2,0,0,E4,E,Sixteenth note,0
9791,67,60,120,120,190200,120,190080,100,FALSE,1,38,1,2,0,0,G4,G,Sixteenth note,0
9792,63,60,120,120,190320,240,190080,100,FALSE,1,38,1,2,0,0,D#/Eb4,D#/Eb,Sixteenth note,0
9793,64,60,120,120,190440,360,190080,100,FALSE,1,38,1,2,0,0,E4,E,Sixteenth note,0
9794,68,60,120,120,190560,480,190080,100,FALSE,1,38,1,2,0,0,G#/Ab4,G#/Ab,Sixteenth note,0
9795,65,60,120,120,190680,600,190080,100,FALSE,1,38,1,2,0,0,F4,F,Sixteenth note,0
9796,62,60,120,120,190800,720,190080,100,FALSE,1,38,1,2,0,0,D4,D,Sixteenth note,0
9797,59,60,120,120,190920,840,190080,100,FALSE,1,38,1,2,0,0,B3,B,Sixteenth note,0
9798,63,60,120,120,191040,960,190080,100,FALSE,1,38,1,2,0,0,D#/Eb4,D#/Eb,Sixteenth note,0
9799,61,60,120,120,191160,1080,190080,100,FALSE,1,38,1,2,0,0,C#/Db4,C#/Db,Sixteenth note,0
9800,62,60,120,120,191280,1200,190080,100,FALSE,1,38,1,2,0,0,D4,D,Sixteenth note,0
9801,65,60,120,120,191400,1320,190080,100,FALSE,1,38,1,2,0,0,F4,F,Sixteenth note,0
9802,68,60,120,120,191520,1440,190080,100,FALSE,1,38,1,2,0,0,G#/Ab4,G#/Ab,Sixteenth note,0
9803,72,60,120,120,191640,1560,190080,100,FALSE,1,38,1,2,0,0,C5,C,Sixteenth note,0
9804,70,60,120,120,191760,1680,190080,100,FALSE,1,38,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note,0
9805,65,60,120,120,191880,1800,190080,100,FALSE,1,38,1,2,0,0,F4,F,Sixteenth note,0
9806,62,60,120,120,192000,0,192000,101,FALSE,1,30,1,2,0,0,D4,D,Sixteenth note,0
9807,68,60,120,120,192120,120,192000,101,FALSE,1,30,1,2,0,0,G#/Ab4,G#/Ab,Sixteenth note,0
9808,64,60,120,120,192240,240,192000,101,FALSE,1,30,1,2,0,0,E4,E,Sixteenth note,0
9809,61,60,120,120,192360,360,192000,101,FALSE,1,30,1,2,0,0,C#/Db4,C#/Db,Sixteenth note,0
9810,60,60,160,160,192480,480,192000,101,FALSE,1,30,1,2,0,0,C4,C,Sixteenth note triplet,0
9811,58,60,160,160,192640,640,192000,101,FALSE,1,30,1,2,0,0,A#/Bb3,A#/Bb,Sixteenth note triplet,0
9812,56,60,160,160,192800,800,192000,101,FALSE,1,30,1,2,0,0,G#/Ab3,G#/Ab,Sixteenth note triplet,0
9813,56,60,120,120,192960,960,192000,101,FALSE,1,30,1,2,0,0,G#/Ab3,G#/Ab,Sixteenth note,0
9814,60,60,120,120,193080,1080,192000,101,FALSE,1,30,1,2,0,0,C4,C,Sixteenth note,0
9815,64,60,120,120,193200,1200,192000,101,FALSE,1,30,1,2,0,0,E4,E,Sixteenth note,0
9816,67,60,120,120,193320,1320,192000,101,FALSE,1,30,1,2,0,0,G4,G,Sixteenth note,0
9817,64,60,120,120,193440,1440,192000,101,FALSE,1,30,1,2,0,0,E4,E,Sixteenth note,0
9818,65,60,120,120,193560,1560,192000,101,FALSE,1,30,1,2,0,0,F4,F,Sixteenth note,0
9819,68,60,120,120,193680,1680,192000,101,FALSE,1,30,1,2,0,0,G#/Ab4,G#/Ab,Sixteenth note,0
9820,72,60,120,120,193800,1800,192000,101,FALSE,1,30,1,2,0,0,C5,C,Sixteenth note,0
9821,76,60,120,120,193920,0,193920,102,FALSE,1,26,1,2,0,0,E5,E,Sixteenth note,0
9822,69,60,120,120,194040,120,193920,102,FALSE,1,26,1,2,0,0,A4,A,Sixteenth note,0
9823,70,60,120,120,194160,240,193920,102,FALSE,1,26,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note,0
9824,74,60,120,120,194280,360,193920,102,FALSE,1,26,1,2,0,0,D5,D,Sixteenth note,0
9825,77,60,120,120,194400,480,193920,102,FALSE,1,26,1,2,0,0,F5,F,Sixteenth note,0
9826,81,60,120,120,194520,600,193920,102,FALSE,1,26,1,2,0,0,A5,A,Sixteenth note,0
9827,84,60,120,120,194640,720,193920,102,FALSE,1,26,1,2,0,0,C6,C,Sixteenth note,0
9828,80,60,120,120,194760,840,193920,102,FALSE,1,26,1,2,0,0,G#/Ab5,G#/Ab,Sixteenth note,0
9829,80,60,60,60,194880,960,193920,102,FALSE,1,26,1,2,0,0,G#/Ab5,G#/Ab,Thirty second note,0
9830,82,60,60,60,194940,1020,193920,102,FALSE,1,26,1,2,0,0,A#/Bb5,A#/Bb,Thirty second note,0
9831,83,60,120,120,195000,1080,193920,102,FALSE,1,26,1,2,0,0,B5,B,Sixteenth note,0
9832,80,60,120,120,195120,1200,193920,102,FALSE,1,26,1,2,0,0,G#/Ab5,G#/Ab,Sixteenth note,0
9833,76,60,120,120,195240,1320,193920,102,FALSE,1,26,1,2,0,0,E5,E,Sixteenth note,0
9834,73,60,120,120,195360,1440,193920,102,FALSE,1,26,1,2,0,0,C#/Db5,C#/Db,Sixteenth note,0
9835,74,60,120,120,195480,1560,193920,102,FALSE,1,26,1,2,0,0,D5,D,Sixteenth note,0
9836,73,60,120,120,195600,1680,193920,102,FALSE,1,26,1,2,0,0,C#/Db5,C#/Db,Sixteenth note,0
9837,71,60,120,120,195720,1800,193920,102,FALSE,1,26,1,2,0,0,B4,B,Sixteenth note,0
9838,70,60,160,160,195840,0,195840,103,FALSE,1,22,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note triplet,0
9839,68,60,160,160,196000,160,195840,103,FALSE,1,22,1,2,0,0,G#/Ab4,G#/Ab,Sixteenth note triplet,0
9840,-1,60,160,160,196160,320,195840,103,FALSE,1,22,1,2,0,0,rest,rest,Sixteenth note triplet,0
9841,-1,60,480,480,196320,480,195840,103,FALSE,1,22,1,2,0,0,rest,rest,Half note,0
9842,-1,60,960,960,196800,960,195840,103,FALSE,1,22,1,2,0,0,rest,rest,Dotted half note,0
9843,-1,60,120,120,197760,0,197760,104,FALSE,1,19,1,2,0,0,rest,rest,Sixteenth note,0
9844,72,60,120,120,197880,120,197760,104,FALSE,1,19,1,2,0,0,C5,C,Sixteenth note,0
9845,73,60,120,120,198000,240,197760,104,FALSE,1,19,1,2,0,0,C#/Db5,C#/Db,Sixteenth note,0
9846,74,60,120,120,198120,360,197760,104,FALSE,1,19,1,2,0,0,D5,D,Sixteenth note,0
9847,75,60,120,120,198240,480,197760,104,FALSE,1,19,1,2,0,0,D#/Eb5,D#/Eb,Sixteenth note,0
9848,69,60,120,120,198360,600,197760,104,FALSE,1,19,1,2,0,0,A4,A,Sixteenth note,0
9849,70,60,120,120,198480,720,197760,104,FALSE,1,19,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note,0
9850,71,60,120,120,198600,840,197760,104,FALSE,1,19,1,2,0,0,B4,B,Sixteenth note,0
9851,72,60,120,120,198720,960,197760,104,FALSE,1,19,1,2,0,0,C5,C,Sixteenth note,0
9852,66,60,120,120,198840,1080,197760,104,FALSE,1,19,1,2,0,0,F#/Gb4,F#/Gb,Sixteenth note,0
9853,67,60,120,120,198960,1200,197760,104,FALSE,1,19,1,2,0,0,G4,G,Sixteenth note,0
9854,68,60,120,120,199080,1320,197760,104,FALSE,1,19,1,2,0,0,G#/Ab4,G#/Ab,Sixteenth note,0
9855,69,60,120,120,199200,1440,197760,104,FALSE,1,19,1,2,0,0,A4,A,Sixteenth note,0
9856,70,60,120,120,199320,1560,197760,104,FALSE,1,19,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note,0
9857,66,60,120,120,199440,1680,197760,104,FALSE,1,19,1,2,0,0,F#/Gb4,F#/Gb,Sixteenth note,0
9858,66,60,120,120,199560,1800,197760,104,FALSE,1,19,1,2,0,0,F#/Gb4,F#/Gb,Sixteenth note,0
9859,63,60,160,160,199680,0,199680,105,FALSE,1,38,1,2,0,0,D#/Eb4,D#/Eb,Sixteenth note triplet,0
9860,62,60,160,160,199840,160,199680,105,FALSE,1,38,1,2,0,0,D4,D,Sixteenth note triplet,0
9861,-1,60,160,160,200000,320,199680,105,FALSE,1,38,1,2,0,0,rest,rest,Sixteenth note triplet,0
9862,-1,60,480,480,200160,480,199680,105,FALSE,1,38,1,2,0,0,rest,rest,Half note,0
9863,-1,60,480,480,200640,960,199680,105,FALSE,1,38,1,2,0,0,rest,rest,Half note,0
9864,-1,60,160,160,201120,1440,199680,105,FALSE,1,38,1,2,0,0,rest,rest,Sixteenth note triplet,0
9865,74,60,160,160,201280,1600,199680,105,FALSE,1,38,1,2,0,0,D5,D,Sixteenth note triplet,0
9866,81,60,160,160,201440,1760,199680,105,FALSE,1,38,1,2,0,0,A5,A,Sixteenth note triplet,0
9867,84,60,160,160,201600,0,201600,106,FALSE,1,38,1,2,0,0,C6,C,Sixteenth note triplet,0
9868,81,60,160,160,201760,160,201600,106,FALSE,1,38,1,2,0,0,A5,A,Sixteenth note triplet,0
9869,77,60,160,160,201920,320,201600,106,FALSE,1,38,1,2,0,0,F5,F,Sixteenth note triplet,0
9870,81,60,160,160,202080,480,201600,106,FALSE,1,38,1,2,0,0,A5,A,Sixteenth note triplet,0
9871,77,60,160,160,202240,640,201600,106,FALSE,1,38,1,2,0,0,F5,F,Sixteenth note triplet,0
9872,74,60,160,160,202400,800,201600,106,FALSE,1,38,1,2,0,0,D5,D,Sixteenth note triplet,0
9873,77,60,160,160,202560,960,201600,106,FALSE,1,38,1,2,0,0,F5,F,Sixteenth note triplet,0
9874,74,60,160,160,202720,1120,201600,106,FALSE,1,38,1,2,0,0,D5,D,Sixteenth note triplet,0
9875,70,60,160,160,202880,1280,201600,106,FALSE,1,38,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note triplet,0
9876,74,60,160,160,203040,1440,201600,106,FALSE,1,38,1,2,0,0,D5,D,Sixteenth note triplet,0
9877,70,60,160,160,203200,1600,201600,106,FALSE,1,38,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note triplet,0
9878,67,60,160,160,203360,1760,201600,106,FALSE,1,38,1,2,0,0,G4,G,Sixteenth note triplet,0
9879,80,60,160,160,203520,0,203520,107,FALSE,1,7,1,2,0,0,G#/Ab5,G#/Ab,Sixteenth note triplet,0
9880,77,60,160,160,203680,160,203520,107,FALSE,1,7,1,2,0,0,F5,F,Sixteenth note triplet,0
9881,73,60,160,160,203840,320,203520,107,FALSE,1,7,1,2,0,0,C#/Db5,C#/Db,Sixteenth note triplet,0
9882,77,60,160,160,204000,480,203520,107,FALSE,1,7,1,2,0,0,F5,F,Sixteenth note triplet,0
9883,74,60,160,160,204160,640,203520,107,FALSE,1,7,1,2,0,0,D5,D,Sixteenth note triplet,0
9884,70,60,160,160,204320,800,203520,107,FALSE,1,7,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note triplet,0
9885,67,60,160,160,204480,960,203520,107,FALSE,1,7,1,2,0,0,G4,G,Sixteenth note triplet,0
9886,65,60,160,160,204640,1120,203520,107,FALSE,1,7,1,2,0,0,F4,F,Sixteenth note triplet,0
9887,61,60,80,80,204800,1280,203520,107,FALSE,1,7,1,2,0,0,C#/Db4,C#/Db,Sixteenth note triplet,0
9888,57,60,80,80,204880,1360,203520,107,FALSE,1,7,1,2,0,0,A3,A,Sixteenth note triplet,0
9889,73,60,160,160,204960,1440,203520,107,FALSE,1,7,1,2,0,0,C#/Db5,C#/Db,Sixteenth note triplet,0
9890,69,60,160,160,205120,1600,203520,107,FALSE,1,7,1,2,0,0,A4,A,Sixteenth note triplet,0
9891,67,60,160,160,205280,1760,203520,107,FALSE,1,7,1,2,0,0,G4,G,Sixteenth note triplet,0
9892,75,60,160,160,205440,0,205440,108,FALSE,1,7,1,2,0,0,D#/Eb5,D#/Eb,Sixteenth note triplet,0
9893,72,60,160,160,205600,160,205440,108,FALSE,1,7,1,2,0,0,C5,C,Sixteenth note triplet,0
9894,69,60,80,80,205760,320,205440,108,FALSE,1,7,1,2,0,0,A4,A,Sixteenth note triplet,0
9895,67,60,80,80,205840,400,205440,108,FALSE,1,7,1,2,0,0,G4,G,Sixteenth note triplet,0
9896,69,60,160,160,205920,480,205440,108,FALSE,1,7,1,2,0,0,A4,A,Sixteenth note triplet,0
9897,67,60,160,160,206080,640,205440,108,FALSE,1,7,1,2,0,0,G4,G,Sixteenth note triplet,0
9898,69,60,160,160,206240,800,205440,108,FALSE,1,7,1,2,0,0,A4,A,Sixteenth note triplet,0
9899,67,60,240,240,206400,960,205440,108,FALSE,1,7,1,2,0,0,G4,G,Eighth note,0
9900,61,60,240,240,206640,1200,205440,108,FALSE,1,7,1,2,0,0,C#/Db4,C#/Db,Eighth note,0
9901,60,60,240,240,206880,1440,205440,108,FALSE,1,7,1,2,0,0,C4,C,Eighth note,0
9902,61,60,240,240,207120,1680,205440,108,FALSE,1,7,1,2,0,0,C#/Db4,C#/Db,Eighth note,0
9903,60,60,480,480,207360,0,207360,109,FALSE,1,1,1,2,0,0,C4,C,Half note,0
9904,-1,60,480,480,207840,480,207360,109,FALSE,1,1,1,2,0,0,rest,rest,Half note,0
9905,-1,60,960,960,208320,960,207360,109,FALSE,1,1,1,2,0,0,rest,rest,Dotted half note,0
9906,-1,60,160,160,209280,0,209280,110,FALSE,1,20,1,2,0,0,rest,rest,Sixteenth note triplet,0
9907,60,60,160,160,209440,160,209280,110,FALSE,1,20,1,2,0,0,C4,C,Sixteenth note triplet,0
9908,64,60,160,160,209600,320,209280,110,FALSE,1,20,1,2,0,0,E4,E,Sixteenth note triplet,0
9909,65,60,160,160,209760,480,209280,110,FALSE,1,20,1,2,0,0,F4,F,Sixteenth note triplet,0
9910,69,60,160,160,209920,640,209280,110,FALSE,1,20,1,2,0,0,A4,A,Sixteenth note triplet,0
9911,64,60,160,160,210080,800,209280,110,FALSE,1,20,1,2,0,0,E4,E,Sixteenth note triplet,0
9912,65,60,160,160,210240,960,209280,110,FALSE,1,20,1,2,0,0,F4,F,Sixteenth note triplet,0
9913,69,60,160,160,210400,1120,209280,110,FALSE,1,20,1,2,0,0,A4,A,Sixteenth note triplet,0
9914,70,60,160,160,210560,1280,209280,110,FALSE,1,20,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note triplet,0
9915,71,60,160,160,210720,1440,209280,110,FALSE,1,20,1,2,0,0,B4,B,Sixteenth note triplet,0
9916,72,60,160,160,210880,1600,209280,110,FALSE,1,20,1,2,0,0,C5,C,Sixteenth note triplet,0
9917,70,60,160,160,211040,1760,209280,110,FALSE,1,20,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note triplet,0
9918,69,60,160,160,211200,0,211200,111,FALSE,1,38,1,2,0,0,A4,A,Sixteenth note triplet,0
9919,70,60,160,160,211360,160,211200,111,FALSE,1,38,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note triplet,0
9920,65,60,160,160,211520,320,211200,111,FALSE,1,38,1,2,0,0,F4,F,Sixteenth note triplet,0
9921,62,60,160,160,211680,480,211200,111,FALSE,1,38,1,2,0,0,D4,D,Sixteenth note triplet,0
9922,69,60,160,160,211840,640,211200,111,FALSE,1,38,1,2,0,0,A4,A,Sixteenth note triplet,0
9923,67,60,160,160,212000,800,211200,111,FALSE,1,38,1,2,0,0,G4,G,Sixteenth note triplet,0
9924,65,60,160,160,212160,960,211200,111,FALSE,1,38,1,2,0,0,F4,F,Sixteenth note triplet,0
9925,62,60,160,160,212320,1120,211200,111,FALSE,1,38,1,2,0,0,D4,D,Sixteenth note triplet,0
9926,-1,60,160,160,212480,1280,211200,111,FALSE,1,38,1,2,0,0,rest,rest,Sixteenth note triplet,0
9927,-1,60,480,480,212640,1440,211200,111,FALSE,1,38,1,2,0,0,rest,rest,Half note,0
9928,-1,60,160,160,213120,0,213120,112,FALSE,1,28,1,2,0,0,rest,rest,Sixteenth note triplet,0
9929,60,60,160,160,213280,160,213120,112,FALSE,1,28,1,2,0,0,C4,C,Sixteenth note triplet,0
9930,65,60,160,160,213440,320,213120,112,FALSE,1,28,1,2,0,0,F4,F,Sixteenth note triplet,0
9931,69,60,160,160,213600,480,213120,112,FALSE,1,28,1,2,0,0,A4,A,Sixteenth note triplet,0
9932,62,60,160,160,213760,640,213120,112,FALSE,1,28,1,2,0,0,D4,D,Sixteenth note triplet,0
9933,-1,60,160,160,213920,800,213120,112,FALSE,1,28,1,2,0,0,rest,rest,Sixteenth note triplet,0
9934,65,60,160,160,214080,960,213120,112,FALSE,1,28,1,2,0,0,F4,F,Sixteenth note triplet,0
9935,67,60,160,160,214240,1120,213120,112,FALSE,1,28,1,2,0,0,G4,G,Sixteenth note triplet,0
9936,70,60,160,160,214400,1280,213120,112,FALSE,1,28,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note triplet,0
9937,64,60,160,160,214560,1440,213120,112,FALSE,1,28,1,2,0,0,E4,E,Sixteenth note triplet,0
9938,67,60,160,160,214720,1600,213120,112,FALSE,1,28,1,2,0,0,G4,G,Sixteenth note triplet,0
9939,70,60,160,160,214880,1760,213120,112,FALSE,1,28,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note triplet,0
9940,69,60,160,160,215040,0,215040,113,FALSE,1,20,1,2,0,0,A4,A,Sixteenth note triplet,0
9941,68,60,160,160,215200,160,215040,113,FALSE,1,20,1,2,0,0,G#/Ab4,G#/Ab,Sixteenth note triplet,0
9942,69,60,160,160,215360,320,215040,113,FALSE,1,20,1,2,0,0,A4,A,Sixteenth note triplet,0
9943,73,60,160,160,215520,480,215040,113,FALSE,1,20,1,2,0,0,C#/Db5,C#/Db,Sixteenth note triplet,0
9944,77,60,160,160,215680,640,215040,113,FALSE,1,20,1,2,0,0,F5,F,Sixteenth note triplet,0
9945,81,60,160,160,215840,800,215040,113,FALSE,1,20,1,2,0,0,A5,A,Sixteenth note triplet,0
9946,75,60,160,160,216000,960,215040,113,FALSE,1,20,1,2,0,0,D#/Eb5,D#/Eb,Sixteenth note triplet,0
9947,76,60,160,160,216160,1120,215040,113,FALSE,1,20,1,2,0,0,E5,E,Sixteenth note triplet,0
9948,79,60,160,160,216320,1280,215040,113,FALSE,1,20,1,2,0,0,G5,G,Sixteenth note triplet,0
9949,77,60,160,160,216480,1440,215040,113,FALSE,1,20,1,2,0,0,F5,F,Sixteenth note triplet,0
9950,78,60,160,160,216640,1600,215040,113,FALSE,1,20,1,2,0,0,F#/Gb5,F#/Gb,Sixteenth note triplet,0
9951,75,60,160,160,216800,1760,215040,113,FALSE,1,20,1,2,0,0,D#/Eb5,D#/Eb,Sixteenth note triplet,0
9952,72,60,160,160,216960,0,216960,114,FALSE,1,35,1,2,0,0,C5,C,Sixteenth note triplet,0
9953,73,60,160,160,217120,160,216960,114,FALSE,1,35,1,2,0,0,C#/Db5,C#/Db,Sixteenth note triplet,0
9954,74,60,160,160,217280,320,216960,114,FALSE,1,35,1,2,0,0,D5,D,Sixteenth note triplet,0
9955,79,60,160,160,217440,480,216960,114,FALSE,1,35,1,2,0,0,G5,G,Sixteenth note triplet,0
9956,75,60,160,160,217600,640,216960,114,FALSE,1,35,1,2,0,0,D#/Eb5,D#/Eb,Sixteenth note triplet,0
9957,76,60,160,160,217760,800,216960,114,FALSE,1,35,1,2,0,0,E5,E,Sixteenth note triplet,0
9958,77,60,160,160,217920,960,216960,114,FALSE,1,35,1,2,0,0,F5,F,Sixteenth note triplet,0
9959,78,60,160,160,218080,1120,216960,114,FALSE,1,35,1,2,0,0,F#/Gb5,F#/Gb,Sixteenth note triplet,0
9960,75,60,160,160,218240,1280,216960,114,FALSE,1,35,1,2,0,0,D#/Eb5,D#/Eb,Sixteenth note triplet,0
9961,71,60,160,160,218400,1440,216960,114,FALSE,1,35,1,2,0,0,B4,B,Sixteenth note triplet,0
9962,74,60,160,160,218560,1600,216960,114,FALSE,1,35,1,2,0,0,D5,D,Sixteenth note triplet,0
9963,75,60,160,160,218720,1760,216960,114,FALSE,1,35,1,2,0,0,D#/Eb5,D#/Eb,Sixteenth note triplet,0
9964,74,60,160,160,218880,0,218880,115,FALSE,1,38,1,2,0,0,D5,D,Sixteenth note triplet,0
9965,70,60,160,160,219040,160,218880,115,FALSE,1,38,1,2,0,0,A#/Bb4,A#/Bb,Sixteenth note triplet,0
9966,71,60,160,160,219200,320,218880,115,FALSE,1,38,1,2,0,0,B4,B,Sixteenth note triplet,0
9967,71,60,120,120,219360,480,218880,115,FALSE,1,38,1,2,0,0,B4,B,Sixteenth note,0
9968,68,60,120,120,219480,600,218880,115,FALSE,1,38,1,2,0,0,G#/Ab4,G#/Ab,Sixteenth note,0
9969,69,60,120,120,219600,720,218880,115,FALSE,1,38,1,2,0,0,A4,A,Sixteenth note,0
9970,73,60,120,120,219720,840,218880,115,FALSE,1,38,1,2,0,0,C#/Db5,C#/Db,Sixteenth note,0
9971,76,60,160,160,219840,960,218880,115,FALSE,1,38,1,2,0,0,E5,E,Sixteenth note triplet,0
9972,75,60,160,160,220000,1120,218880,115,FALSE,1,38,1,2,0,0,D#/Eb5,D#/Eb,Sixteenth note triplet,0
9973,71,60,160,160,220160,1280,218880,115,FALSE,1,38,1,2,0,0,B4,B,Sixteenth note triplet,0
9974,67,60,480,480,220320,1440,218880,115,FALSE,1,38,1,2,0,0,G4,G,Half note,0
9975,-1,60,960,960,220800,0,220800,116,FALSE,1,11,1,2,0,0,rest,rest,Dotted half note,0
9976,-1,60,120,120,221760,960,220800,116,FALSE,1,11,1,2,0,0,rest,rest,Sixteenth note,0
9977,73,60,120,120,221880,1080,220800,116,FALSE,1,11,1,2,0,0,C#/Db5,C#/Db,Sixteenth note,0
9978,74,60,120,120,222000,1200,220800,116,FALSE,1,11,1,2,0,0,D5,D,Sixteenth note,0
9979,75,60,120,120,222120,1320,220800,116,FALSE,1,11,1,2,0,0,D#/Eb5,D#/Eb,Sixteenth note,0
9980,73,60,160,160,222240,1440,220800,116,FALSE,1,11,1,2,0,0,C#/Db5,C#/Db,Sixteenth note triplet,0
9981,68,60,160,160,222400,1600,220800,116,FALSE,1,11,1,2,0,0,G#/Ab4,G#/Ab,Sixteenth note triplet,0
9982,73,60,160,160,222560,1760,220800,116,FALSE,1,11,1,2,0,0,C#/Db5,C#/Db,Sixteenth note triplet,0
9983,70,60,240,240,222720,0,222720,117,FALSE,1,30,1,2,0,0,A#/Bb4,A#/Bb,Eighth note,0
9984,-1,60,240,240,222960,240,222720,117,FALSE,1,30,1,2,0,0,rest,rest,Eighth note,0
9985,-1,60,480,480,223200,480,222720,117,FALSE,1,30,1,2,0,0,rest,rest,Half note,0
9986,-1,60,480,480,223680,960,222720,117,FALSE,1,30,1,2,0,0,rest,rest,Half note,0
9987,72,60,240,240,224160,1440,222720,117,FALSE,1,30,1,2,0,0,C5,C,Eighth note,0
9988,69,60,240,240,224400,1680,222720,117,FALSE,1,30,1,2,0,0,A4,A,Eighth note,0
9989,72,60,240,240,224640,0,224640,118,FALSE,1,26,1,2,0,0,C5,C,Eighth note,0
9990,69,60,240,240,224880,240,224640,118,FALSE,1,26,1,2,0,0,A4,A,Eighth note,0
9991,72,60,240,240,225120,480,224640,118,FALSE,1,26,1,2,0,0,C5,C,Eighth note,0
9992,69,60,240,240,225360,720,224640,118,FALSE,1,26,1,2,0,0,A4,A,Eighth note,0
9993,72,60,240,240,225600,960,224640,118,FALSE,1,26,1,2,0,0,C5,C,Eighth note,0
9994,69,60,240,240,225840,1200,224640,118,FALSE,1,26,1,2,0,0,A4,A,Eighth note,0
9995,72,60,240,240,226080,1440,224640,118,FALSE,1,26,1,2,0,0,C5,C,Eighth note,0
9996,69,60,240,240,226320,1680,224640,118,FALSE,1,26,1,2,0,0,A4,A,Eighth note,0
9997,72,60,240,240,226560,0,226560,119,FALSE,1,22,1,2,0,0,C5,C,Eighth note,0
9998,69,60,240,240,226800,240,226560,119,FALSE,1,22,1,2,0,0,A4,A,Eighth note,0
9999,72,60,240,240,227040,480,226560,119,FALSE,1,22,1,2,0,0,C5,C,Eighth note,0
10000,69,60,240,240,227280,720,226560,119,FALSE,1,22,1,2,0,0,A4,A,Eighth note,0
10001,72,60,240,240,227520,960,226560,119,FALSE,1,22,1,2,0,0,C5,C,Eighth note,0
10002,69,60,240,240,227760,1200,226560,119,FALSE,1,22,1,2,0,0,A4,A,Eighth note,0
10003,72,60,240,240,228000,1440,226560,119,FALSE,1,22,1,2,0,0,C5,C,Eighth note,0
10004,69,60,240,240,228240,1680,226560,119,FALSE,1,22,1,2,0,0,A4,A,Eighth note,0
10005,72,60,240,240,228480,0,228480,120,FALSE,1,19,1,2,0,0,C5,C,Eighth note,0
10006,74,60,240,240,228720,240,228480,120,FALSE,1,19,1,2,0,0,D5,D,Eighth note,0
10007,-1,60,480,480,228960,480,228480,120,FALSE,1,19,1,2,0,0,rest,rest,Half note,0
10008,-1,60,480,480,229440,960,228480,120,FALSE,1,19,1,2,0,0,rest,rest,Half note,0
10009,-1,60,240,240,229920,1440,228480,120,FALSE,1,19,1,2,0,0,rest,rest,Eighth note,0
10010,72,60,240,240,230160,1680,228480,120,FALSE,1,19,1,2,0,0,C5,C,Eighth note,0
10011,72,60,240,240,230400,0,230400,121,FALSE,1,38,1,2,0,0,C5,C,Eighth note,0
10012,69,60,240,240,230640,240,230400,121,FALSE,1,38,1,2,0,0,A4,A,Eighth note,0
10013,72,60,240,240,230880,480,230400,121,FALSE,1,38,1,2,0,0,C5,C,Eighth note,0
